EmpId,BusinessTravel,Department,JobLevel,JobRole,JobSatisfaction,NumCompaniesWorked,PerformanceRating,StandardHours,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime
101074,Travel_Rarely,Research & Development,2,Manufacturing Director,2,1,3,200,8,2,2,8,6,1,7,No
101075,Travel_Rarely,Research & Development,2,Healthcare Representative,3,2,3,200,14,6,3,0,0,0,0,Yes
101076,Travel_Rarely,Research & Development,3,Manager,4,2,4,200,10,5,4,5,2,0,0,No
101077,Travel_Frequently,Research & Development,4,Manager,4,3,4,200,26,2,3,14,9,1,12,No
101078,Travel_Rarely,Research & Development,1,Research Scientist,1,6,1,200,11,2,1,9,7,0,7,No
101079,Travel_Rarely,Research & Development,4,Research Director,1,3,3,200,24,1,4,20,6,14,17,No
101080,Travel_Rarely,Research & Development,3,Manufacturing Director,2,4,3,200,9,3,3,2,0,2,2,No
101081,Travel_Rarely,Sales,4,Manager,2,8,3,200,23,2,4,13,12,5,1,No
101082,Travel_Rarely,Research & Development,3,Healthcare Representative,2,1,2,200,11,3,1,11,8,3,3,No
101083,Travel_Rarely,Research & Development,2,Laboratory Technician,3,0,3,200,5,2,3,4,3,1,2,No
101084,Travel_Rarely,Research & Development,1,Laboratory Technician,1,3,2,200,15,3,1,5,4,1,0,No
101085,Travel_Rarely,Sales,3,Sales Executive,3,1,3,200,10,3,3,10,9,8,6,Yes
101086,Travel_Frequently,Research & Development,1,Research Scientist,3,1,3,200,7,2,1,7,2,7,7,No
101087,Travel_Frequently,Research & Development,4,Research Director,4,1,3,200,32,2,3,32,6,13,9,Yes
101088,Travel_Rarely,Sales,1,Sales Representative,3,0,4,200,12,4,3,11,10,5,7,Yes
101089,Travel_Rarely,Research & Development,1,Laboratory Technician,2,4,3,200,4,3,3,1,0,0,0,No
101090,Travel_Rarely,Research & Development,2,Research Scientist,4,1,3,200,10,2,3,10,8,3,7,No
101091,Travel_Rarely,Research & Development,2,Healthcare Representative,1,3,3,200,9,3,3,7,7,0,7,No
101092,Travel_Rarely,Research & Development,2,Manufacturing Director,2,1,2,200,5,2,3,5,3,0,2,No
101093,Travel_Rarely,Research & Development,1,Research Scientist,4,4,4,200,8,3,3,5,4,0,3,No
101094,Travel_Frequently,Research & Development,3,Healthcare Representative,4,2,3,200,24,3,1,20,8,13,9,Yes
101095,Travel_Rarely,Sales,2,Sales Executive,1,0,3,200,9,5,4,8,4,7,1,No
101096,Travel_Rarely,Research & Development,2,Laboratory Technician,3,1,3,200,15,3,3,15,14,5,7,Yes
101097,Travel_Rarely,Human Resources,4,Manager,4,1,4,200,21,2,3,21,7,7,7,Yes
101098,Travel_Rarely,Research & Development,1,Laboratory Technician,1,0,3,200,2,3,3,1,1,0,0,No
101099,Non-Travel,Research & Development,2,Healthcare Representative,4,3,3,200,8,2,3,2,2,2,2,Yes
101100,Travel_Rarely,Research & Development,3,Healthcare Representative,2,1,3,200,10,4,3,10,8,7,7,No
101101,Travel_Rarely,Sales,1,Sales Representative,3,0,4,200,6,5,3,5,3,4,2,No
101102,Travel_Rarely,Research & Development,2,Research Scientist,2,3,3,200,12,2,3,7,1,2,5,No
101103,Travel_Rarely,Sales,1,Sales Representative,4,3,4,200,7,3,2,3,2,1,2,Yes
101104,Travel_Rarely,Sales,2,Sales Executive,3,8,3,200,18,2,3,8,7,7,7,No
101105,Travel_Rarely,Research & Development,1,Research Scientist,3,6,3,200,5,2,2,1,0,0,0,No
101106,Travel_Rarely,Sales,2,Sales Executive,1,2,3,200,8,6,1,2,2,2,2,No
101107,Travel_Rarely,Sales,2,Sales Executive,1,1,1,200,10,4,3,10,8,6,7,No
101108,Travel_Frequently,Human Resources,2,Human Resources,3,3,3,200,10,2,3,6,3,1,2,No
101109,Travel_Rarely,Research & Development,1,Laboratory Technician,1,1,3,200,3,3,3,3,0,1,2,No
101110,Travel_Rarely,Sales,3,Sales Executive,2,3,3,200,9,3,3,4,2,1,3,No
101111,Travel_Rarely,Research & Development,1,Laboratory Technician,1,1,3,200,1,2,3,1,0,0,0,Yes
101112,Travel_Rarely,Research & Development,3,Manufacturing Director,4,0,3,200,34,4,3,33,7,1,9,No
101113,Travel_Rarely,Research & Development,2,Manufacturing Director,2,4,3,200,7,2,3,5,2,1,4,No
101114,Non-Travel,Research & Development,2,Research Scientist,1,4,3,200,9,3,2,6,5,1,2,No
101115,Travel_Rarely,Research & Development,1,Research Scientist,1,8,1,200,10,3,2,8,2,7,6,No
101116,Travel_Rarely,Research & Development,1,Research Scientist,4,1,3,200,1,4,1,1,0,0,0,No
101117,Travel_Rarely,Sales,5,Manager,4,1,4,200,36,3,3,36,6,2,13,No
101118,Travel_Rarely,Research & Development,2,Research Scientist,4,9,3,200,9,3,2,2,2,2,1,No
101119,Travel_Rarely,Research & Development,1,Research Scientist,4,1,4,200,1,5,3,1,0,0,0,No
101120,Travel_Rarely,Sales,2,Sales Executive,2,0,3,200,10,3,3,9,8,7,7,No
101121,Travel_Rarely,Sales,2,Sales Executive,2,2,3,200,8,5,4,3,2,1,2,No
101122,Travel_Rarely,Sales,2,Sales Executive,3,6,3,200,15,5,3,1,0,0,0,No
101123,Travel_Rarely,Research & Development,1,Laboratory Technician,1,1,3,200,10,3,3,10,9,1,5,Yes
101124,Travel_Rarely,Research & Development,2,Healthcare Representative,3,3,3,200,10,4,3,5,2,0,4,Yes
101125,Travel_Rarely,Sales,3,Sales Executive,3,2,3,200,11,3,3,7,6,7,6,No
101126,Travel_Frequently,Research & Development,2,Healthcare Representative,4,1,3,200,6,0,4,6,4,1,3,No
101127,Travel_Rarely,Sales,5,Manager,3,4,3,200,27,2,3,1,0,0,0,Yes
101128,Travel_Rarely,Research & Development,1,Research Scientist,3,2,3,200,4,2,3,2,2,2,2,No
101129,Travel_Frequently,Research & Development,2,Laboratory Technician,1,3,3,200,9,3,3,3,2,0,2,Yes
101130,Travel_Rarely,Research & Development,5,Manager,4,8,4,200,24,2,3,1,0,0,1,No
101131,Travel_Rarely,Research & Development,2,Laboratory Technician,3,1,3,200,10,3,2,10,9,6,8,No
101132,Travel_Frequently,Research & Development,2,Healthcare Representative,3,1,3,200,8,3,2,8,2,7,7,No
101133,Travel_Rarely,Sales,2,Sales Executive,1,1,3,200,5,2,3,5,4,1,2,No
101134,Travel_Rarely,Research & Development,1,Laboratory Technician,2,5,3,200,8,0,3,6,4,0,2,No
101135,Travel_Rarely,Research & Development,1,Laboratory Technician,4,1,3,200,1,5,2,1,0,0,1,No
101136,Travel_Rarely,Sales,4,Manager,1,1,3,200,27,5,1,26,0,0,12,No
101137,Travel_Rarely,Research & Development,1,Laboratory Technician,2,1,3,200,1,3,3,1,1,0,0,Yes
101138,Non-Travel,Research & Development,1,Research Scientist,3,1,3,200,4,2,2,4,2,1,3,Yes
101139,Travel_Frequently,Research & Development,4,Healthcare Representative,3,2,3,200,32,3,3,30,8,12,13,Yes
101140,Travel_Rarely,Research & Development,1,Research Scientist,4,3,3,200,6,3,3,3,2,0,2,No
101141,Travel_Rarely,Research & Development,5,Research Director,4,0,3,200,23,4,2,22,7,1,10,Yes
101142,Travel_Rarely,Research & Development,1,Research Scientist,2,1,3,200,6,3,2,6,4,1,1,No
101143,Travel_Rarely,Research & Development,2,Laboratory Technician,1,1,2,200,10,3,3,10,7,1,4,Yes
101144,Non-Travel,Sales,2,Sales Executive,1,1,3,200,10,2,3,10,7,4,5,No
101145,Travel_Frequently,Sales,2,Sales Executive,1,7,1,200,10,3,3,5,2,0,3,No
101146,Travel_Rarely,Research & Development,2,Manufacturing Director,3,9,3,200,7,2,3,3,2,1,1,Yes
101147,Travel_Frequently,Research & Development,2,Manufacturing Director,4,1,3,200,9,3,3,9,7,7,2,No
101148,Travel_Rarely,Research & Development,1,Laboratory Technician,1,1,3,200,10,3,2,9,6,1,4,No
101149,Travel_Rarely,Research & Development,2,Manufacturing Director,1,2,3,200,10,3,3,7,7,7,7,No
101150,Travel_Rarely,Research & Development,1,Laboratory Technician,1,1,3,200,7,3,3,7,7,0,7,No
101151,Travel_Rarely,Research & Development,2,Research Scientist,1,1,1,200,16,2,3,16,15,1,10,No
101152,Travel_Rarely,Research & Development,2,Manufacturing Director,1,0,4,200,6,5,2,5,3,0,0,No
101153,Travel_Rarely,Research & Development,1,Research Scientist,4,1,3,200,3,2,3,2,2,2,2,No
101154,Travel_Frequently,Sales,1,Sales Representative,4,1,3,200,0,2,4,0,0,0,0,Yes
101155,Travel_Rarely,Human Resources,5,Manager,3,3,3,200,27,2,3,5,2,1,0,No
101156,Travel_Rarely,Research & Development,2,Laboratory Technician,3,0,3,200,11,3,3,10,8,0,7,No
101157,Travel_Rarely,Research & Development,3,Manufacturing Director,3,1,3,200,18,2,3,18,15,14,12,No
101158,Non-Travel,Research & Development,2,Healthcare Representative,3,1,3,200,15,5,3,14,11,2,9,No
101159,Travel_Rarely,Research & Development,2,Manufacturing Director,3,3,3,200,9,2,2,4,3,0,2,No
101160,Travel_Frequently,Research & Development,2,Manufacturing Director,3,0,3,200,10,2,1,9,2,3,8,No
101161,Travel_Rarely,Research & Development,2,Manufacturing Director,4,1,3,200,10,3,3,10,7,3,9,No
101162,Travel_Rarely,Research & Development,3,Manufacturing Director,3,3,3,200,10,6,4,5,4,0,2,Yes
101163,Travel_Rarely,Sales,3,Sales Executive,1,9,1,200,15,3,3,13,12,6,0,No
101164,Travel_Rarely,Research & Development,1,Research Scientist,2,1,1,200,8,2,1,8,4,7,7,No
101165,Travel_Rarely,Research & Development,3,Manufacturing Director,4,6,3,200,18,2,2,4,2,3,3,Yes
101166,Travel_Frequently,Human Resources,2,Human Resources,4,4,3,200,14,3,3,10,7,0,2,Yes
101167,Travel_Frequently,Research & Development,4,Manager,4,2,4,200,23,3,3,2,2,2,2,No
101168,Travel_Rarely,Sales,2,Sales Executive,4,6,3,200,7,2,2,2,2,2,2,Yes
101169,Travel_Frequently,Research & Development,1,Research Scientist,4,1,3,200,6,2,3,6,3,1,3,Yes
101170,Travel_Rarely,Research & Development,1,Research Scientist,3,7,3,200,5,0,3,3,2,0,2,No
101171,Travel_Frequently,Research & Development,1,Research Scientist,4,2,3,200,6,0,2,4,2,1,2,No
101172,Travel_Rarely,Research & Development,1,Laboratory Technician,1,3,2,200,10,3,1,4,2,0,3,Yes
101173,Travel_Rarely,Sales,2,Sales Executive,3,9,3,200,8,2,3,5,2,1,4,No
101174,Travel_Rarely,Research & Development,3,Healthcare Representative,1,4,3,200,9,6,3,3,2,0,2,No
101175,Travel_Frequently,Research & Development,2,Manufacturing Director,3,1,3,200,7,6,3,7,7,0,7,No
101176,Travel_Rarely,Research & Development,2,Manufacturing Director,2,4,4,200,7,3,3,5,4,1,0,No
101177,Travel_Rarely,Research & Development,4,Research Director,2,3,3,200,27,2,3,4,2,1,2,No
101178,Travel_Rarely,Research & Development,3,Research Director,1,5,3,200,19,3,3,14,11,1,11,No
101179,Travel_Rarely,Sales,1,Sales Representative,3,1,3,200,2,3,3,2,2,2,2,No
101180,Travel_Rarely,Research & Development,2,Research Scientist,2,1,3,200,11,2,3,11,8,7,9,No
101181,Travel_Rarely,Research & Development,1,Laboratory Technician,2,2,3,200,15,4,3,4,3,1,3,No
101182,Travel_Rarely,Research & Development,4,Healthcare Representative,3,2,3,200,30,3,3,15,11,2,12,Yes
101183,Non-Travel,Research & Development,2,Manufacturing Director,3,0,3,200,4,6,3,3,2,1,2,No
101184,Travel_Rarely,Research & Development,2,Healthcare Representative,1,6,4,200,13,3,3,5,4,0,4,No
101185,Travel_Rarely,Research & Development,4,Manager,3,3,4,200,36,6,3,10,8,4,7,No
101186,Travel_Rarely,Research & Development,4,Research Director,3,1,4,200,14,3,3,14,10,6,11,No
101187,Travel_Frequently,Sales,2,Sales Executive,4,3,4,200,13,2,4,11,9,6,7,Yes
101188,Travel_Frequently,Research & Development,2,Research Scientist,4,7,3,200,19,4,4,13,11,2,9,No
101189,Travel_Rarely,Sales,2,Sales Executive,2,1,3,200,10,3,2,10,0,0,9,Yes
101190,Travel_Rarely,Sales,2,Sales Executive,4,1,3,200,6,5,3,6,2,0,4,No
101191,Travel_Rarely,Research & Development,2,Research Scientist,2,0,3,200,10,4,2,9,5,1,6,No
101192,Travel_Rarely,Sales,2,Sales Executive,4,1,3,200,10,2,3,10,0,0,2,No
101193,Travel_Rarely,Research & Development,1,Laboratory Technician,1,4,3,200,17,2,2,2,2,2,2,Yes
101194,Travel_Frequently,Research & Development,1,Laboratory Technician,2,1,4,200,4,3,3,4,3,3,3,No
101195,Travel_Rarely,Sales,4,Manager,2,6,3,200,29,2,3,3,2,1,2,No
101196,Travel_Rarely,Research & Development,4,Manager,3,4,3,200,23,2,3,8,7,0,0,No
101197,Travel_Rarely,Sales,3,Sales Executive,3,3,3,200,21,2,3,2,0,0,2,Yes
101198,Travel_Rarely,Sales,1,Sales Representative,1,1,1,200,2,3,3,2,2,0,2,No
101199,Non-Travel,Sales,2,Sales Executive,4,1,4,200,7,2,3,6,5,1,2,Yes
101200,Travel_Rarely,Research & Development,2,Healthcare Representative,3,6,3,200,10,2,2,3,2,0,2,No
101201,Travel_Rarely,Human Resources,1,Human Resources,4,4,3,200,8,2,3,2,2,2,2,Yes
101202,Travel_Rarely,Research & Development,1,Laboratory Technician,3,1,3,200,5,2,3,5,4,1,2,Yes
101203,Travel_Rarely,Research & Development,1,Laboratory Technician,3,7,3,200,7,5,2,0,0,0,0,No
101204,Travel_Rarely,Research & Development,3,Healthcare Representative,4,3,3,200,11,2,3,4,3,1,2,No
101205,Travel_Frequently,Sales,1,Sales Representative,3,2,3,200,19,3,3,9,7,7,7,Yes
101206,Travel_Rarely,Research & Development,1,Laboratory Technician,2,1,2,200,1,2,3,1,0,0,0,No
101207,Non-Travel,Research & Development,1,Laboratory Technician,4,1,4,200,7,5,3,7,7,5,7,No
101208,Travel_Rarely,Research & Development,1,Research Scientist,2,5,3,200,8,1,3,4,2,1,2,No
101209,Travel_Rarely,Research & Development,2,Laboratory Technician,4,1,3,200,15,3,4,15,10,4,13,No
101210,Travel_Rarely,Research & Development,3,Healthcare Representative,4,3,4,200,19,2,4,1,0,0,0,No
101211,Travel_Rarely,Research & Development,1,Laboratory Technician,2,1,3,200,14,6,3,14,11,2,13,No
101212,Travel_Frequently,Sales,2,Sales Executive,4,1,3,200,6,2,2,6,3,1,3,No
101213,Travel_Rarely,Research & Development,1,Research Scientist,4,1,3,200,10,3,3,10,9,8,7,No
101214,Travel_Rarely,Sales,1,Sales Representative,4,1,4,200,3,2,3,3,2,0,2,Yes
101215,Travel_Rarely,Research & Development,3,Healthcare Representative,4,1,3,200,9,2,3,8,7,6,7,Yes
101216,Travel_Frequently,Research & Development,1,Research Scientist,4,0,3,200,6,2,4,5,4,1,4,Yes
101217,Travel_Rarely,Sales,2,Sales Executive,4,1,3,200,10,3,3,10,9,8,8,Yes
101218,Travel_Rarely,Research & Development,1,Research Scientist,3,1,3,200,5,1,3,5,3,0,4,No
101219,Travel_Rarely,Sales,3,Sales Executive,3,1,3,200,10,3,3,10,8,8,7,No
101220,Travel_Rarely,Research & Development,1,Laboratory Technician,3,9,3,200,9,2,3,5,3,1,2,No
101221,Travel_Rarely,Sales,2,Sales Representative,4,3,3,200,17,2,2,13,7,6,7,No
101222,Non-Travel,Research & Development,3,Healthcare Representative,3,3,4,200,25,3,2,23,15,14,4,No
101223,Travel_Rarely,Human Resources,1,Human Resources,3,1,3,200,1,2,3,1,0,0,0,No
101224,Travel_Frequently,Sales,4,Sales Executive,3,7,3,200,25,3,1,23,5,14,10,No
101225,Travel_Rarely,Research & Development,1,Laboratory Technician,3,1,3,200,3,3,4,3,2,0,2,No
101226,Travel_Rarely,Research & Development,4,Research Director,2,1,3,200,21,2,3,21,6,8,6,No
101227,Travel_Frequently,Research & Development,1,Research Scientist,3,6,3,200,10,3,2,5,2,1,3,No
101228,Travel_Rarely,Research & Development,1,Laboratory Technician,3,1,3,200,6,2,4,5,2,0,3,No
101229,Non-Travel,Human Resources,2,Human Resources,2,6,3,200,10,4,3,3,2,1,2,No
101230,Travel_Rarely,Research & Development,2,Manufacturing Director,1,2,3,200,18,3,3,1,0,0,0,Yes
101231,Travel_Rarely,Research & Development,1,Laboratory Technician,1,1,3,200,6,2,4,6,2,1,2,No
101232,Travel_Rarely,Research & Development,2,Healthcare Representative,2,6,2,200,19,3,3,10,7,0,9,No
101233,Travel_Rarely,Research & Development,2,Manufacturing Director,3,2,3,200,17,3,3,7,7,0,7,No
101234,Travel_Rarely,Research & Development,1,Research Scientist,4,1,3,200,10,2,2,10,0,0,8,No
101235,Non-Travel,Sales,2,Sales Executive,2,7,3,200,4,3,1,1,0,0,0,No
101236,Travel_Rarely,Sales,3,Sales Executive,4,4,3,200,13,5,2,10,6,0,3,Yes
101237,Travel_Rarely,Sales,2,Sales Executive,1,5,3,200,16,3,3,2,2,2,2,Yes
101238,Travel_Rarely,Sales,2,Sales Executive,2,6,2,200,10,2,3,0,0,0,0,No
101239,Travel_Rarely,Research & Development,1,Laboratory Technician,2,1,1,200,3,3,1,3,2,1,2,No
101240,Travel_Frequently,Research & Development,2,Manufacturing Director,4,2,4,200,9,3,2,5,4,1,4,No
101241,Non-Travel,Research & Development,2,Laboratory Technician,4,1,3,200,9,2,3,9,8,5,8,Yes
101242,Travel_Rarely,Sales,3,Sales Executive,3,3,3,200,10,2,1,4,3,0,2,No
101243,Travel_Rarely,Sales,5,Manager,2,1,3,200,21,3,2,21,8,12,8,No
101244,Travel_Rarely,Human Resources,3,Human Resources,3,4,4,200,9,2,4,5,0,0,3,No
101245,Travel_Frequently,Research & Development,1,Research Scientist,1,0,3,200,10,2,3,9,7,0,7,No
101246,Travel_Frequently,Human Resources,1,Human Resources,4,0,3,200,3,2,3,2,2,2,1,No
101247,Travel_Frequently,Human Resources,1,Human Resources,4,6,3,200,6,0,2,4,2,1,2,No
101248,Travel_Rarely,Sales,2,Sales Executive,3,1,3,200,6,3,3,5,2,0,2,No
101249,Travel_Rarely,Research & Development,1,Research Scientist,4,1,3,200,6,5,2,6,2,1,4,No
101250,Travel_Rarely,Sales,1,Sales Representative,2,1,1,200,2,3,3,2,2,2,2,No
101251,Travel_Frequently,Research & Development,2,Healthcare Representative,3,8,3,200,10,5,4,3,2,0,2,Yes
101252,Travel_Rarely,Sales,3,Sales Executive,1,2,3,200,12,2,3,7,7,1,7,No
101253,Travel_Rarely,Research & Development,1,Research Scientist,4,0,3,200,6,3,3,5,0,1,2,Yes
101254,Non-Travel,Sales,2,Sales Executive,2,8,2,200,13,2,2,11,7,1,7,No
101255,Travel_Rarely,Sales,2,Sales Executive,4,3,3,200,8,1,4,5,1,0,4,No
101256,Travel_Rarely,Sales,3,Sales Executive,1,2,4,200,11,2,2,0,0,0,0,Yes
101257,Travel_Frequently,Research & Development,1,Laboratory Technician,2,4,3,200,9,4,2,6,1,0,5,No
101258,Travel_Rarely,Sales,3,Sales Executive,3,2,3,200,10,2,3,1,0,0,0,No
101259,Travel_Rarely,Research & Development,1,Research Scientist,1,1,3,200,1,2,3,1,0,0,0,No
101260,Travel_Rarely,Research & Development,2,Healthcare Representative,3,3,3,200,10,3,3,7,0,1,7,No
101261,Non-Travel,Research & Development,1,Research Scientist,2,2,2,200,12,3,3,7,7,0,7,No
101262,Travel_Rarely,Research & Development,2,Healthcare Representative,4,3,3,200,15,2,3,1,0,1,0,Yes
101263,Travel_Frequently,Research & Development,1,Research Scientist,3,9,3,200,6,4,3,1,0,0,0,Yes
101264,Travel_Rarely,Research & Development,1,Laboratory Technician,2,8,4,200,7,6,2,5,3,0,4,No
101265,Travel_Rarely,Research & Development,5,Research Director,1,8,3,200,34,2,3,1,0,0,0,No
101266,Non-Travel,Research & Development,2,Research Scientist,2,5,3,200,11,2,2,9,8,1,7,No
101267,Travel_Rarely,Research & Development,1,Laboratory Technician,1,1,4,200,5,2,3,5,3,0,4,No
101268,Non-Travel,Sales,2,Sales Executive,3,1,3,200,15,3,3,15,14,0,7,Yes
101269,Non-Travel,Research & Development,4,Manufacturing Director,3,4,4,200,27,2,2,3,2,0,2,Yes
101270,Travel_Rarely,Human Resources,1,Human Resources,4,0,3,200,10,5,3,9,7,1,8,No
101271,Travel_Rarely,Sales,2,Sales Executive,4,5,3,200,6,3,3,2,2,2,2,No
101272,Travel_Rarely,Sales,1,Sales Representative,2,1,1,200,1,3,3,1,0,1,0,No
101273,Travel_Rarely,Research & Development,1,Laboratory Technician,3,1,3,200,5,3,3,5,4,0,4,No
101274,Travel_Rarely,Research & Development,1,Laboratory Technician,1,1,3,200,1,6,3,1,0,0,0,Yes
101275,Travel_Rarely,Sales,2,Sales Executive,4,1,3,200,13,3,3,12,7,5,7,No
101276,Travel_Rarely,Research & Development,3,Manager,3,2,3,200,15,2,3,2,2,2,2,No
101277,Travel_Rarely,Sales,2,Sales Executive,2,1,3,200,5,2,3,5,2,0,3,No
101278,Travel_Rarely,Research & Development,5,Research Director,4,7,3,200,24,3,3,2,1,2,2,Yes
101279,Travel_Rarely,Research & Development,3,Healthcare Representative,1,7,3,200,15,1,3,12,8,5,7,Yes
101280,Travel_Frequently,Research & Development,1,Research Scientist,2,1,1,200,6,2,2,5,3,2,3,Yes
101281,Travel_Rarely,Human Resources,2,Human Resources,2,2,1,200,19,4,2,10,0,4,7,No
101282,Travel_Rarely,Sales,2,Sales Executive,4,1,3,200,10,2,3,10,7,7,7,Yes
101283,Travel_Rarely,Research & Development,1,Research Scientist,1,6,3,200,14,1,3,10,8,7,6,No
101284,Travel_Rarely,Research & Development,1,Research Scientist,4,1,3,200,5,6,4,5,3,0,3,No
101285,Travel_Rarely,Research & Development,3,Research Director,3,7,4,200,9,3,3,4,3,2,2,No
101286,Non-Travel,Sales,2,Sales Executive,2,8,2,200,6,3,3,2,2,2,2,No
101287,Travel_Rarely,Research & Development,1,Laboratory Technician,1,4,3,200,7,5,2,4,3,0,2,No
101288,Travel_Rarely,Research & Development,2,Healthcare Representative,1,5,3,200,10,2,2,0,0,0,0,No
101289,Non-Travel,Research & Development,2,Manufacturing Director,4,2,3,200,15,6,3,7,7,1,7,No
101290,Non-Travel,Human Resources,1,Human Resources,2,5,3,200,13,3,3,11,10,3,8,No
101291,Travel_Frequently,Research & Development,2,Laboratory Technician,1,4,3,200,11,3,2,7,1,0,7,No
101292,Travel_Rarely,Research & Development,2,Manufacturing Director,1,1,3,200,10,4,1,10,3,0,8,No
101293,Travel_Frequently,Sales,2,Sales Executive,4,2,3,200,7,6,3,2,1,2,2,No
101294,Non-Travel,Research & Development,1,Research Scientist,3,4,3,200,7,2,2,3,2,1,2,No
101295,Travel_Rarely,Research & Development,2,Healthcare Representative,2,3,1,200,11,3,1,3,2,1,2,No
101296,Travel_Rarely,Sales,3,Sales Executive,3,0,3,200,23,3,4,22,14,13,5,Yes
101297,Travel_Rarely,Research & Development,3,Manufacturing Director,3,9,3,200,9,3,3,7,7,0,2,No
101298,Travel_Rarely,Human Resources,1,Human Resources,2,0,1,200,6,3,3,5,1,1,4,Yes
101299,Travel_Rarely,Research & Development,2,Healthcare Representative,2,4,2,200,13,2,4,9,7,3,7,No
101300,Travel_Rarely,Research & Development,2,Healthcare Representative,4,4,3,200,12,3,3,5,3,0,3,No
101301,Travel_Rarely,Sales,2,Sales Executive,3,1,4,200,10,5,3,10,8,4,8,No
101302,Non-Travel,Sales,4,Manager,2,4,2,200,37,0,2,16,9,14,14,No
101303,Travel_Rarely,Research & Development,1,Laboratory Technician,3,0,3,200,6,2,4,5,4,0,3,No
101304,Travel_Rarely,Research & Development,3,Manufacturing Director,2,8,3,200,28,4,3,22,11,14,10,Yes
101305,Travel_Rarely,Research & Development,2,Healthcare Representative,1,2,3,200,15,3,3,7,4,7,7,No
101306,Travel_Rarely,Research & Development,2,Research Scientist,4,4,3,200,14,2,2,7,1,1,7,No
101307,Travel_Frequently,Sales,3,Sales Executive,1,2,3,200,9,3,3,3,2,2,2,No
101308,Travel_Rarely,Research & Development,1,Research Scientist,1,1,4,200,3,3,3,3,2,1,2,No
101309,Travel_Rarely,Sales,2,Sales Representative,4,2,4,200,20,4,2,4,2,0,3,Yes
101310,Travel_Rarely,Sales,2,Sales Executive,4,1,3,200,5,4,3,5,3,1,2,No
101311,Travel_Frequently,Research & Development,4,Research Director,3,2,3,200,23,3,3,2,2,2,2,Yes
101312,Non-Travel,Research & Development,1,Research Scientist,3,1,3,200,0,4,1,0,0,0,0,No
101313,Travel_Rarely,Human Resources,1,Human Resources,1,0,3,200,2,4,3,1,0,0,0,No
101314,Travel_Rarely,Human Resources,1,Human Resources,1,4,1,200,4,3,3,2,2,2,0,Yes
101315,Non-Travel,Sales,2,Sales Executive,3,4,4,200,10,3,4,8,7,5,7,No
101316,Travel_Rarely,Research & Development,2,Research Scientist,2,4,4,200,15,2,3,1,0,0,0,Yes
101317,Travel_Frequently,Sales,2,Sales Executive,4,1,4,200,7,5,3,7,7,7,7,No
101318,Travel_Frequently,Research & Development,1,Laboratory Technician,4,0,3,200,6,3,2,5,4,0,2,Yes
101319,Travel_Frequently,Research & Development,1,Laboratory Technician,4,1,3,200,11,3,4,11,8,3,10,No
101320,Travel_Frequently,Sales,2,Sales Executive,4,8,3,200,4,2,4,0,0,0,0,No
101321,Non-Travel,Research & Development,1,Research Scientist,3,3,4,200,10,1,2,6,3,3,3,No
101322,Travel_Rarely,Research & Development,1,Laboratory Technician,3,4,3,200,7,2,3,2,2,2,0,No
101323,Travel_Rarely,Research & Development,3,Manufacturing Director,4,3,3,200,12,4,2,9,8,4,7,No
101324,Non-Travel,Human Resources,1,Human Resources,4,1,3,200,3,2,3,3,2,2,2,No
101325,Travel_Rarely,Research & Development,2,Healthcare Representative,3,8,3,200,11,3,3,7,0,1,6,No
101326,Travel_Rarely,Research & Development,1,Laboratory Technician,3,4,3,200,8,3,3,0,0,0,0,No
101327,Travel_Rarely,Sales,2,Sales Executive,2,7,1,200,7,3,2,2,2,2,2,Yes
101328,Travel_Rarely,Sales,4,Sales Executive,1,2,3,200,25,5,3,19,17,2,8,No
101329,Travel_Rarely,Sales,2,Sales Representative,3,1,4,200,9,5,3,9,8,5,8,No
101330,Travel_Rarely,Human Resources,1,Human Resources,2,1,1,200,1,3,3,1,0,0,0,No
101331,Travel_Rarely,Research & Development,5,Manager,3,7,3,200,21,2,3,16,12,6,14,No
101332,Travel_Rarely,Research & Development,5,Research Director,2,4,3,200,29,3,3,22,10,12,9,No
101333,Travel_Frequently,Research & Development,1,Research Scientist,4,1,4,200,1,3,2,1,0,1,0,Yes
101334,Travel_Rarely,Sales,3,Sales Executive,2,5,4,200,14,2,3,8,7,0,7,No
101335,Travel_Frequently,Research & Development,1,Research Scientist,1,0,2,200,8,2,2,7,6,7,3,No
101336,Travel_Rarely,Research & Development,2,Research Scientist,4,8,3,200,7,2,3,2,2,2,2,No
101337,Travel_Rarely,Research & Development,1,Research Scientist,4,8,4,200,19,2,4,5,2,0,4,No
101338,Travel_Rarely,Sales,1,Sales Representative,2,1,3,200,1,3,3,1,0,0,0,No
101339,Travel_Rarely,Sales,1,Sales Representative,4,1,3,200,1,3,2,1,0,0,0,No
101340,Travel_Rarely,Research & Development,1,Research Scientist,2,1,4,200,1,2,3,1,0,0,0,Yes
101341,Travel_Rarely,Sales,2,Sales Executive,3,1,3,200,10,4,3,10,9,1,7,Yes
101342,Travel_Rarely,Research & Development,2,Laboratory Technician,3,1,3,200,10,2,3,10,8,0,2,No
101343,Travel_Rarely,Sales,3,Sales Executive,4,2,3,200,9,3,3,5,3,1,0,Yes
